"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","02335000",2008-12-25,839,"A"
"USGS","02335000",2008-12-26,768,"A"
"USGS","02335000",2008-12-27,757,"A"
"USGS","02335000",2008-12-28,746,"A"
"USGS","02335000",2008-12-29,743,"A"
"USGS","02335000",2008-12-30,726,"A"
"USGS","02335000",2008-12-31,720,"A"
"USGS","02335000",2009-01-01,710,"A"
"USGS","02335000",2009-01-02,870,"A"
"USGS","02335000",2009-01-03,735,"A"
"USGS","02335000",2009-01-04,757,"A"
"USGS","02335000",2009-01-05,747,"A"
"USGS","02335000",2009-01-06,1970,"A"
"USGS","02335000",2009-01-07,2030,"A"
"USGS","02335000",2009-01-08,1110,"A"
"USGS","02335000",2009-01-09,845,"A"
"USGS","02335000",2009-01-10,789,"A"
"USGS","02335000",2009-01-11,1070,"A"
"USGS","02335000",2009-01-12,831,"A"
"USGS","02335000",2009-01-13,783,"A"
"USGS","02335000",2009-01-14,755,"A"
"USGS","02335000",2009-01-15,742,"A"
"USGS","02335000",2009-01-16,733,"A"
"USGS","02335000",2009-01-17,718,"A"
"USGS","02335000",2009-01-18,722,"A"
"USGS","02335000",2009-01-19,730,"A"
"USGS","02335000",2009-01-20,722,"A"
"USGS","02335000",2009-01-21,712,"A"
"USGS","02335000",2009-01-22,706,"A"
"USGS","02335000",2009-01-23,716,"A"
"USGS","02335000",2009-01-24,877,"A"
"USGS","02335000",2009-01-25,697,"A"
"USGS","02335000",2009-01-26,689,"A"
"USGS","02335000",2009-01-27,672,"A"
"USGS","02335000",2009-01-28,862,"A"
"USGS","02335000",2009-01-29,894,"A"
"USGS","02335000",2009-01-30,871,"A"
"USGS","02335000",2009-01-31,685,"A"
"USGS","02335000",2009-02-01,673,"A"
"USGS","02335000",2009-02-02,678,"A"
"USGS","02335000",2009-02-03,684,"A"
"USGS","02335000",2009-02-04,938,"A"
"USGS","02335000",2009-02-05,871,"A"
"USGS","02335000",2009-02-06,1030,"A"
"USGS","02335000",2009-02-07,883,"A"
"USGS","02335000",2009-02-08,694,"A"
"USGS","02335000",2009-02-09,687,"A"
"USGS","02335000",2009-02-10,874,"A"
"USGS","02335000",2009-02-11,691,"A"
"USGS","02335000",2009-02-12,881,"A"
"USGS","02335000",2009-02-13,1210,"A"
"USGS","02335000",2009-02-14,725,"A"
"USGS","02335000",2009-02-15,711,"A"
"USGS","02335000",2009-02-16,872,"A"
"USGS","02335000",2009-02-17,702,"A"
"USGS","02335000",2009-02-18,842,"A"
"USGS","02335000",2009-02-19,846,"A"
"USGS","02335000",2009-02-20,731,"A"
"USGS","02335000",2009-02-21,712,"A"
"USGS","02335000",2009-02-22,709,"A"
"USGS","02335000",2009-02-23,708,"A"
"USGS","02335000",2009-02-24,1230,"A"
"USGS","02335000",2009-02-25,1260,"A"
"USGS","02335000",2009-02-26,776,"A"
"USGS","02335000",2009-02-27,846,"A"
"USGS","02335000",2009-02-28,1630,"A"
"USGS","02335000",2009-03-01,1720,"A"
"USGS","02335000",2009-03-02,1880,"A"
"USGS","02335000",2009-03-03,1030,"A"
"USGS","02335000",2009-03-04,870,"A"
"USGS","02335000",2009-03-05,822,"A"
"USGS","02335000",2009-03-06,800,"A"
"USGS","02335000",2009-03-07,785,"A"
"USGS","02335000",2009-03-08,777,"A"
"USGS","02335000",2009-03-09,771,"A"
"USGS","02335000",2009-03-10,763,"A"
"USGS","02335000",2009-03-11,761,"A"
"USGS","02335000",2009-03-12,711,"A"
"USGS","02335000",2009-03-13,698,"A"
"USGS","02335000",2009-03-14,716,"A"
"USGS","02335000",2009-03-15,1310,"A"
"USGS","02335000",2009-03-16,1080,"A"
"USGS","02335000",2009-03-17,978,"A"
"USGS","02335000",2009-03-18,809,"A"
"USGS","02335000",2009-03-19,774,"A"
"USGS","02335000",2009-03-20,750,"A"
"USGS","02335000",2009-03-21,731,"A"
"USGS","02335000",2009-03-22,723,"A"
"USGS","02335000",2009-03-23,726,"A"
"USGS","02335000",2009-03-24,902,"A"
"USGS","02335000",2009-03-25,725,"A"
"USGS","02335000",2009-03-26,867,"A"
"USGS","02335000",2009-03-27,1720,"A"
"USGS","02335000",2009-03-28,2360,"A"
"USGS","02335000",2009-03-29,1590,"A"
"USGS","02335000",2009-03-30,930,"A"
"USGS","02335000",2009-03-31,822,"A"
"USGS","02335000",2009-04-01,842,"A"
"USGS","02335000",2009-04-02,1020,"A"
"USGS","02335000",2009-04-03,989,"A"
"USGS","02335000",2009-04-04,745,"A"
"USGS","02335000",2009-04-05,693,"A"
"USGS","02335000",2009-04-06,692,"A"
"USGS","02335000",2009-04-07,672,"A"
"USGS","02335000",2009-04-08,653,"A"
"USGS","02335000",2009-04-09,646,"A"
"USGS","02335000",2009-04-10,678,"A"
"USGS","02335000",2009-04-11,1300,"A"
"USGS","02335000",2009-04-12,809,"A"
"USGS","02335000",2009-04-13,1050,"A"
"USGS","02335000",2009-04-14,1030,"A"
"USGS","02335000",2009-04-15,790,"A"
"USGS","02335000",2009-04-16,707,"A"
"USGS","02335000",2009-04-17,677,"A"
"USGS","02335000",2009-04-18,652,"A"
"USGS","02335000",2009-04-19,648,"A"
"USGS","02335000",2009-04-20,1100,"A"
"USGS","02335000",2009-04-21,777,"A"
"USGS","02335000",2009-04-22,681,"A"
"USGS","02335000",2009-04-23,659,"A"
"USGS","02335000",2009-04-24,650,"A"
"USGS","02335000",2009-04-25,632,"A"
"USGS","02335000",2009-04-26,621,"A"
"USGS","02335000",2009-04-27,747,"A"
"USGS","02335000",2009-04-28,844,"A"
"USGS","02335000",2009-04-29,799,"A"
"USGS","02335000",2009-04-30,1050,"A"
"USGS","02335000",2009-05-01,1020,"A"
"USGS","02335000",2009-05-02,999,"A"
"USGS","02335000",2009-05-03,853,"A"
"USGS","02335000",2009-05-04,945,"A"
"USGS","02335000",2009-05-05,860,"A"
"USGS","02335000",2009-05-06,776,"A"
"USGS","02335000",2009-05-07,1110,"A"
"USGS","02335000",2009-05-08,813,"A"
"USGS","02335000",2009-05-09,745,"A"
"USGS","02335000",2009-05-10,720,"A"
"USGS","02335000",2009-05-11,700,"A"
"USGS","02335000",2009-05-12,688,"A"
"USGS","02335000",2009-05-13,760,"A"
"USGS","02335000",2009-05-14,750,"A e"
"USGS","02335000",2009-05-15,900,"A e"
"USGS","02335000",2009-05-16,950,"A e"
"USGS","02335000",2009-05-17,700,"A e"
"USGS","02335000",2009-05-18,700,"A e"
"USGS","02335000",2009-05-19,681,"A"
"USGS","02335000",2009-05-20,664,"A"
"USGS","02335000",2009-05-21,800,"A e"
"USGS","02335000",2009-05-22,1100,"A e"
"USGS","02335000",2009-05-23,951,"A"
"USGS","02335000",2009-05-24,702,"A"
"USGS","02335000",2009-05-25,894,"A"
"USGS","02335000",2009-05-26,767,"A"
"USGS","02335000",2009-05-27,854,"A"
"USGS","02335000",2009-05-28,727,"A"
"USGS","02335000",2009-05-29,726,"A"
"USGS","02335000",2009-05-30,697,"A"
"USGS","02335000",2009-05-31,677,"A"
"USGS","02335000",2009-06-01,716,"A"
"USGS","02335000",2009-06-02,755,"A"
"USGS","02335000",2009-06-03,755,"A"
"USGS","02335000",2009-06-04,744,"A"
"USGS","02335000",2009-06-05,1290,"A"
"USGS","02335000",2009-06-06,781,"A"
"USGS","02335000",2009-06-07,715,"A"
"USGS","02335000",2009-06-08,702,"A"
"USGS","02335000",2009-06-09,739,"A"
"USGS","02335000",2009-06-10,1070,"A"
"USGS","02335000",2009-06-11,1140,"A"
"USGS","02335000",2009-06-12,1180,"A"
"USGS","02335000",2009-06-13,1050,"A"
"USGS","02335000",2009-06-14,771,"A"
"USGS","02335000",2009-06-15,953,"A"
"USGS","02335000",2009-06-16,1270,"A"
"USGS","02335000",2009-06-17,1170,"A"
"USGS","02335000",2009-06-18,1110,"A"
"USGS","02335000",2009-06-19,1140,"A"
"USGS","02335000",2009-06-20,1110,"A"
"USGS","02335000",2009-06-21,857,"A"
"USGS","02335000",2009-06-22,967,"A"
"USGS","02335000",2009-06-23,1440,"A"
"USGS","02335000",2009-06-24,1180,"A"
"USGS","02335000",2009-06-25,1200,"A"
"USGS","02335000",2009-06-26,1070,"A"
"USGS","02335000",2009-06-27,1100,"A"
"USGS","02335000",2009-06-28,986,"A"
"USGS","02335000",2009-06-29,1050,"A"
"USGS","02335000",2009-06-30,1180,"A"
"USGS","02335000",2009-07-01,1220,"A"
"USGS","02335000",2009-07-02,1100,"A e"
"USGS","02335000",2009-07-03,1300,"A e"
"USGS","02335000",2009-07-04,1100,"A e"
"USGS","02335000",2009-07-05,1000,"A e"
"USGS","02335000",2009-07-06,1500,"A e"
"USGS","02335000",2009-07-07,1500,"A e"
"USGS","02335000",2009-07-08,1640,"A"
"USGS","02335000",2009-07-09,1350,"A"
"USGS","02335000",2009-07-10,1180,"A"
"USGS","02335000",2009-07-11,1050,"A"
"USGS","02335000",2009-07-12,1210,"A"
"USGS","02335000",2009-07-13,1690,"A"
"USGS","02335000",2009-07-14,1040,"A"
"USGS","02335000",2009-07-15,1100,"A"
"USGS","02335000",2009-07-16,1050,"A"
"USGS","02335000",2009-07-17,1050,"A"
"USGS","02335000",2009-07-18,984,"A"
"USGS","02335000",2009-07-19,1060,"A"
"USGS","02335000",2009-07-20,1420,"A"
"USGS","02335000",2009-07-21,1250,"A"
"USGS","02335000",2009-07-22,1300,"A"
"USGS","02335000",2009-07-23,1250,"A"
"USGS","02335000",2009-07-24,1250,"A"
"USGS","02335000",2009-07-25,1110,"A"
"USGS","02335000",2009-07-26,930,"A"
"USGS","02335000",2009-07-27,1240,"A"
"USGS","02335000",2009-07-28,1200,"A"
"USGS","02335000",2009-07-29,1120,"A"
"USGS","02335000",2009-07-30,1190,"A"
"USGS","02335000",2009-07-31,1160,"A"
"USGS","02335000",2009-08-01,1050,"A"
"USGS","02335000",2009-08-02,1040,"A"
"USGS","02335000",2009-08-03,1150,"A"
"USGS","02335000",2009-08-04,1090,"A"
"USGS","02335000",2009-08-05,1310,"A"
"USGS","02335000",2009-08-06,1200,"A"
"USGS","02335000",2009-08-07,1100,"A"
"USGS","02335000",2009-08-08,1130,"A"
"USGS","02335000",2009-08-09,1050,"A"
"USGS","02335000",2009-08-10,1130,"A"
"USGS","02335000",2009-08-11,1300,"A"
"USGS","02335000",2009-08-12,1420,"A"
"USGS","02335000",2009-08-13,1540,"A"
"USGS","02335000",2009-08-14,1360,"A"
"USGS","02335000",2009-08-15,1110,"A"
"USGS","02335000",2009-08-16,1110,"A"
"USGS","02335000",2009-08-17,1040,"A"
"USGS","02335000",2009-08-18,1190,"A"
"USGS","02335000",2009-08-19,1360,"A"
"USGS","02335000",2009-08-20,1480,"A"
"USGS","02335000",2009-08-21,1900,"A"
"USGS","02335000",2009-08-22,1830,"A"
"USGS","02335000",2009-08-23,1020,"A"
"USGS","02335000",2009-08-24,1040,"A"
"USGS","02335000",2009-08-25,1200,"A"
"USGS","02335000",2009-08-26,1310,"A"
"USGS","02335000",2009-08-27,1360,"A"
"USGS","02335000",2009-08-28,2130,"A"
"USGS","02335000",2009-08-29,1450,"A"
"USGS","02335000",2009-08-30,1220,"A"
"USGS","02335000",2009-08-31,1040,"A"
"USGS","02335000",2009-09-01,1010,"A"
"USGS","02335000",2009-09-02,1210,"A"
"USGS","02335000",2009-09-03,1330,"A"
"USGS","02335000",2009-09-04,1470,"A"
"USGS","02335000",2009-09-05,1280,"A"
"USGS","02335000",2009-09-06,1080,"A"
"USGS","02335000",2009-09-07,1160,"A"
"USGS","02335000",2009-09-08,1290,"A"
"USGS","02335000",2009-09-09,1340,"A"
"USGS","02335000",2009-09-10,1380,"A"
"USGS","02335000",2009-09-11,1200,"A"
"USGS","02335000",2009-09-12,1040,"A"
"USGS","02335000",2009-09-13,1150,"A"
"USGS","02335000",2009-09-14,1210,"A"
"USGS","02335000",2009-09-15,1740,"A"
"USGS","02335000",2009-09-16,2100,"A"
"USGS","02335000",2009-09-17,2250,"A"
"USGS","02335000",2009-09-18,1790,"A"
"USGS","02335000",2009-09-19,1380,"A"
"USGS","02335000",2009-09-20,2000,"A"
"USGS","02335000",2009-09-21,7840,"A"
"USGS","02335000",2009-09-22,6480,"A"
"USGS","02335000",2009-09-23,1310,"A"
"USGS","02335000",2009-09-24,929,"A"
"USGS","02335000",2009-09-25,857,"A"
"USGS","02335000",2009-09-26,1140,"A"
"USGS","02335000",2009-09-27,1680,"A"
"USGS","02335000",2009-09-28,959,"A"
"USGS","02335000",2009-09-29,838,"A"
"USGS","02335000",2009-09-30,809,"A"
"USGS","02335000",2009-10-01,807,"A"
"USGS","02335000",2009-10-02,1130,"A"
"USGS","02335000",2009-10-03,1180,"A"
"USGS","02335000",2009-10-04,972,"A"
"USGS","02335000",2009-10-05,1600,"A"
"USGS","02335000",2009-10-06,1000,"A"
"USGS","02335000",2009-10-07,1710,"A"
"USGS","02335000",2009-10-08,1250,"A"
"USGS","02335000",2009-10-09,902,"A"
"USGS","02335000",2009-10-10,930,"A"
"USGS","02335000",2009-10-11,840,"A"
"USGS","02335000",2009-10-12,5010,"A"
"USGS","02335000",2009-10-13,3400,"A"
"USGS","02335000",2009-10-14,1420,"A"
"USGS","02335000",2009-10-15,1200,"A"
"USGS","02335000",2009-10-16,1030,"A"
"USGS","02335000",2009-10-17,901,"A"
"USGS","02335000",2009-10-18,864,"A"
"USGS","02335000",2009-10-19,841,"A"
"USGS","02335000",2009-10-20,928,"A"
"USGS","02335000",2009-10-21,1540,"A"
"USGS","02335000",2009-10-22,2410,"A"
"USGS","02335000",2009-10-23,1330,"A"
"USGS","02335000",2009-10-24,1220,"A"
"USGS","02335000",2009-10-25,822,"A"
"USGS","02335000",2009-10-26,3160,"A"
"USGS","02335000",2009-10-27,3640,"A"
"USGS","02335000",2009-10-28,4260,"A"
"USGS","02335000",2009-10-29,4870,"A"
"USGS","02335000",2009-10-30,6050,"A"
"USGS","02335000",2009-10-31,2470,"A"
"USGS","02335000",2009-11-01,937,"A"
"USGS","02335000",2009-11-02,3470,"A"
"USGS","02335000",2009-11-03,4100,"A"
"USGS","02335000",2009-11-04,3820,"A"
"USGS","02335000",2009-11-05,4000,"A"
"USGS","02335000",2009-11-06,4150,"A"
"USGS","02335000",2009-11-07,1720,"A"
"USGS","02335000",2009-11-08,788,"A"
"USGS","02335000",2009-11-09,1150,"A"
"USGS","02335000",2009-11-10,3620,"A"
"USGS","02335000",2009-11-11,5790,"A"
"USGS","02335000",2009-11-12,2010,"A"
"USGS","02335000",2009-11-13,1040,"A"
"USGS","02335000",2009-11-14,3840,"A"
"USGS","02335000",2009-11-15,5560,"A"
"USGS","02335000",2009-11-16,5550,"A"
"USGS","02335000",2009-11-17,4680,"A"
"USGS","02335000",2009-11-18,7100,"A"
"USGS","02335000",2009-11-19,6830,"A"
"USGS","02335000",2009-11-20,6540,"A"
"USGS","02335000",2009-11-21,2460,"A"
"USGS","02335000",2009-11-22,958,"A"
"USGS","02335000",2009-11-23,4530,"A"
"USGS","02335000",2009-11-24,6430,"A"
"USGS","02335000",2009-11-25,5570,"A"
"USGS","02335000",2009-11-26,6260,"A"
"USGS","02335000",2009-11-27,6200,"A"
"USGS","02335000",2009-11-28,3140,"A"
"USGS","02335000",2009-11-29,808,"A"
"USGS","02335000",2009-11-30,802,"A"
"USGS","02335000",2009-12-01,801,"A"
"USGS","02335000",2009-12-02,2000,"A"
"USGS","02335000",2009-12-03,1900,"A"
"USGS","02335000",2009-12-04,2300,"A e"
"USGS","02335000",2009-12-05,6390,"A"
"USGS","02335000",2009-12-06,7260,"A"
"USGS","02335000",2009-12-07,7320,"A"
"USGS","02335000",2009-12-08,2970,"A"
"USGS","02335000",2009-12-09,3000,"A"
"USGS","02335000",2009-12-10,3060,"A"
"USGS","02335000",2009-12-11,7320,"A"
"USGS","02335000",2009-12-12,3200,"A"
"USGS","02335000",2009-12-13,3990,"A"
"USGS","02335000",2009-12-14,7000,"A"
"USGS","02335000",2009-12-15,7070,"A"
"USGS","02335000",2009-12-16,7020,"A"
"USGS","02335000",2009-12-17,7220,"A"
"USGS","02335000",2009-12-18,4300,"A"
"USGS","02335000",2009-12-19,4060,"A"
"USGS","02335000",2009-12-20,6840,"A"
"USGS","02335000",2009-12-21,7340,"A"
"USGS","02335000",2009-12-22,7330,"A"
"USGS","02335000",2009-12-23,7290,"A"
"USGS","02335000",2009-12-24,3320,"A"
"USGS","02335000",2009-12-25,2770,"A"
"USGS","02335000",2009-12-26,5050,"A"
"USGS","02335000",2009-12-27,6060,"A"
"USGS","02335000",2009-12-28,7040,"A"
"USGS","02335000",2009-12-29,7220,"A"
"USGS","02335000",2009-12-30,7380,"A"
"USGS","02335000",2009-12-31,7380,"A"
"USGS","02335000",2010-01-01,6340,"A"
"USGS","02335000",2010-01-02,2740,"A"
"USGS","02335000",2010-01-03,1000,"A"
"USGS","02335000",2010-01-04,2930,"A"
"USGS","02335000",2010-01-05,4010,"A"
"USGS","02335000",2010-01-06,3770,"A"
"USGS","02335000",2010-01-07,3500,"A"
"USGS","02335000",2010-01-08,4160,"A"
"USGS","02335000",2010-01-09,2430,"A"
"USGS","02335000",2010-01-10,952,"A"
"USGS","02335000",2010-01-11,2670,"A"
"USGS","02335000",2010-01-12,3250,"A"
"USGS","02335000",2010-01-13,2540,"A"
"USGS","02335000",2010-01-14,2350,"A"
"USGS","02335000",2010-01-15,2340,"A"
"USGS","02335000",2010-01-16,1030,"A"
"USGS","02335000",2010-01-17,1960,"A"
"USGS","02335000",2010-01-18,3220,"A"
"USGS","02335000",2010-01-19,4590,"A"
"USGS","02335000",2010-01-20,2390,"A"
"USGS","02335000",2010-01-21,1250,"A"
"USGS","02335000",2010-01-22,4790,"A"
"USGS","02335000",2010-01-23,6180,"A"
"USGS","02335000",2010-01-24,3130,"A"
"USGS","02335000",2010-01-25,3550,"A"
"USGS","02335000",2010-01-26,4380,"A"
"USGS","02335000",2010-01-27,6810,"A"
"USGS","02335000",2010-01-28,6710,"A"
"USGS","02335000",2010-01-29,3050,"A"
"USGS","02335000",2010-01-30,4190,"A"
"USGS","02335000",2010-01-31,6290,"A"
"USGS","02335000",2010-02-01,7120,"A"
"USGS","02335000",2010-02-02,6840,"A"
"USGS","02335000",2010-02-03,6680,"A"
"USGS","02335000",2010-02-04,5170,"A"
"USGS","02335000",2010-02-05,3670,"A"
"USGS","02335000",2010-02-06,4870,"A"
"USGS","02335000",2010-02-07,7210,"A"
"USGS","02335000",2010-02-08,7040,"A"
"USGS","02335000",2010-02-09,6420,"A"
"USGS","02335000",2010-02-10,6480,"A"
"USGS","02335000",2010-02-11,6900,"A"
"USGS","02335000",2010-02-12,7000,"A e"
"USGS","02335000",2010-02-13,7100,"A e"
"USGS","02335000",2010-02-14,7170,"A"
"USGS","02335000",2010-02-15,6970,"A"
"USGS","02335000",2010-02-16,7020,"A"
"USGS","02335000",2010-02-17,5840,"A"
"USGS","02335000",2010-02-18,5210,"A"
"USGS","02335000",2010-02-19,4730,"A"
"USGS","02335000",2010-02-20,2200,"A"
"USGS","02335000",2010-02-21,980,"A"
"USGS","02335000",2010-02-22,3070,"A"
"USGS","02335000",2010-02-23,4650,"A"
"USGS","02335000",2010-02-24,4840,"A"
"USGS","02335000",2010-02-25,5800,"A"
"USGS","02335000",2010-02-26,4810,"A"
"USGS","02335000",2010-02-27,2450,"A"
"USGS","02335000",2010-02-28,959,"A"
"USGS","02335000",2010-03-01,3640,"A"
"USGS","02335000",2010-03-02,1900,"A"
"USGS","02335000",2010-03-03,3990,"A"
"USGS","02335000",2010-03-04,3570,"A"
"USGS","02335000",2010-03-05,4130,"A"
"USGS","02335000",2010-03-06,3300,"A"
"USGS","02335000",2010-03-07,2080,"A"
"USGS","02335000",2010-03-08,1220,"A"
"USGS","02335000",2010-03-09,3660,"A"
"USGS","02335000",2010-03-10,2760,"A"
"USGS","02335000",2010-03-11,2400,"A"
"USGS","02335000",2010-03-12,1450,"A"
"USGS","02335000",2010-03-13,1560,"A"
"USGS","02335000",2010-03-14,4690,"A"
"USGS","02335000",2010-03-15,5560,"A"
"USGS","02335000",2010-03-16,6940,"A"
"USGS","02335000",2010-03-17,6320,"A"
"USGS","02335000",2010-03-18,7090,"A"
"USGS","02335000",2010-03-19,5900,"A"
"USGS","02335000",2010-03-20,2480,"A"
"USGS","02335000",2010-03-21,997,"A"
"USGS","02335000",2010-03-22,2970,"A"
"USGS","02335000",2010-03-23,3780,"A"
"USGS","02335000",2010-03-24,4800,"A"
"USGS","02335000",2010-03-25,4310,"A"
"USGS","02335000",2010-03-26,4800,"A"
"USGS","02335000",2010-03-27,2030,"A"
"USGS","02335000",2010-03-28,950,"A"
"USGS","02335000",2010-03-29,2320,"A"
"USGS","02335000",2010-03-30,3820,"A"
"USGS","02335000",2010-03-31,2920,"A"
"USGS","02335000",2010-04-01,3270,"A"
"USGS","02335000",2010-04-02,2800,"A"
"USGS","02335000",2010-04-03,2380,"A"
"USGS","02335000",2010-04-04,900,"A"
"USGS","02335000",2010-04-05,1290,"A"
"USGS","02335000",2010-04-06,2010,"A"
"USGS","02335000",2010-04-07,2010,"A"
"USGS","02335000",2010-04-08,1320,"A"
"USGS","02335000",2010-04-09,1700,"A"
"USGS","02335000",2010-04-10,876,"A"
"USGS","02335000",2010-04-11,820,"A"
"USGS","02335000",2010-04-12,813,"A"
"USGS","02335000",2010-04-13,1270,"A"
"USGS","02335000",2010-04-14,1510,"A"
"USGS","02335000",2010-04-15,1760,"A"
"USGS","02335000",2010-04-16,1330,"A"
"USGS","02335000",2010-04-17,841,"A"
"USGS","02335000",2010-04-18,722,"A"
"USGS","02335000",2010-04-19,730,"A"
"USGS","02335000",2010-04-20,1650,"A"
"USGS","02335000",2010-04-21,761,"A"
"USGS","02335000",2010-04-22,1530,"A"
"USGS","02335000",2010-04-23,1270,"A"
"USGS","02335000",2010-04-24,1320,"A"
"USGS","02335000",2010-04-25,1200,"A"
"USGS","02335000",2010-04-26,1040,"A"
"USGS","02335000",2010-04-27,2030,"A"
"USGS","02335000",2010-04-28,2950,"A"
"USGS","02335000",2010-04-29,2950,"A"
"USGS","02335000",2010-04-30,3270,"A"
"USGS","02335000",2010-05-01,1780,"A"
"USGS","02335000",2010-05-02,728,"A"
"USGS","02335000",2010-05-03,2610,"A"
"USGS","02335000",2010-05-04,2750,"A"
"USGS","02335000",2010-05-05,5330,"A"
"USGS","02335000",2010-05-06,5330,"A"
"USGS","02335000",2010-05-07,5410,"A"
"USGS","02335000",2010-05-08,4150,"A"
"USGS","02335000",2010-05-09,3450,"A"
"USGS","02335000",2010-05-10,2030,"A"
"USGS","02335000",2010-05-11,2710,"A"
"USGS","02335000",2010-05-12,2780,"A"
"USGS","02335000",2010-05-13,3200,"A"
"USGS","02335000",2010-05-14,2880,"A"
"USGS","02335000",2010-05-15,1780,"A"
"USGS","02335000",2010-05-16,897,"A"
"USGS","02335000",2010-05-17,2220,"A"
"USGS","02335000",2010-05-18,4490,"A"
"USGS","02335000",2010-05-19,3740,"A"
"USGS","02335000",2010-05-20,2520,"A"
"USGS","02335000",2010-05-21,2540,"A"
"USGS","02335000",2010-05-22,1520,"A"
"USGS","02335000",2010-05-23,813,"A"
"USGS","02335000",2010-05-24,1710,"A"
"USGS","02335000",2010-05-25,2880,"A"
"USGS","02335000",2010-05-26,3960,"A"
"USGS","02335000",2010-05-27,3870,"A"
"USGS","02335000",2010-05-28,4830,"A"
"USGS","02335000",2010-05-29,1680,"A"
"USGS","02335000",2010-05-30,900,"A"
"USGS","02335000",2010-05-31,1380,"A"
"USGS","02335000",2010-06-01,2900,"A"
"USGS","02335000",2010-06-02,3190,"A"
"USGS","02335000",2010-06-03,2520,"A"
"USGS","02335000",2010-06-04,1760,"A"
"USGS","02335000",2010-06-05,1310,"A"
"USGS","02335000",2010-06-06,869,"A"
"USGS","02335000",2010-06-07,1510,"A"
"USGS","02335000",2010-06-08,1790,"A"
"USGS","02335000",2010-06-09,2040,"A"
"USGS","02335000",2010-06-10,1920,"A"
"USGS","02335000",2010-06-11,1360,"A"
"USGS","02335000",2010-06-12,1090,"A"
"USGS","02335000",2010-06-13,808,"A"
"USGS","02335000",2010-06-14,1130,"A"
"USGS","02335000",2010-06-15,1290,"A"
"USGS","02335000",2010-06-16,1460,"A"
"USGS","02335000",2010-06-17,1780,"A"
"USGS","02335000",2010-06-18,2180,"A"
"USGS","02335000",2010-06-19,1220,"A"
"USGS","02335000",2010-06-20,810,"A"
"USGS","02335000",2010-06-21,1420,"A"
"USGS","02335000",2010-06-22,1740,"A"
"USGS","02335000",2010-06-23,1570,"A"
"USGS","02335000",2010-06-24,1460,"A"
"USGS","02335000",2010-06-25,1410,"A"
"USGS","02335000",2010-06-26,1380,"A"
"USGS","02335000",2010-06-27,883,"A"
"USGS","02335000",2010-06-28,1360,"A"
"USGS","02335000",2010-06-29,1830,"A"
"USGS","02335000",2010-06-30,1520,"A"
"USGS","02335000",2010-07-01,1550,"A"
"USGS","02335000",2010-07-02,1860,"A"
"USGS","02335000",2010-07-03,1230,"A"
"USGS","02335000",2010-07-04,1050,"A"
"USGS","02335000",2010-07-05,775,"A"
"USGS","02335000",2010-07-06,1420,"A"
"USGS","02335000",2010-07-07,1690,"A"
"USGS","02335000",2010-07-08,2580,"A"
"USGS","02335000",2010-07-09,3040,"A"
"USGS","02335000",2010-07-10,1480,"A"
"USGS","02335000",2010-07-11,936,"A"
"USGS","02335000",2010-07-12,1480,"A"
"USGS","02335000",2010-07-13,1590,"A"
"USGS","02335000",2010-07-14,1590,"A"
"USGS","02335000",2010-07-15,1500,"A"
"USGS","02335000",2010-07-16,1690,"A"
"USGS","02335000",2010-07-17,1530,"A"
"USGS","02335000",2010-07-18,850,"A"
"USGS","02335000",2010-07-19,1140,"A"
"USGS","02335000",2010-07-20,1540,"A"
"USGS","02335000",2010-07-21,1570,"A"
"USGS","02335000",2010-07-22,1290,"A"
"USGS","02335000",2010-07-23,1130,"A"
"USGS","02335000",2010-07-24,1070,"A"
"USGS","02335000",2010-07-25,893,"A"
